id,label
4672,airplane
4673,deer
4674,deer
4675,dog
4676,ship
4677,ship
4678,airplane
4679,ship
4680,dog
4681,ship
4682,dog
4683,bird
4684,airplane
4685,horse
4686,bird
4687,deer
4688,truck
4689,dog
4690,deer
4691,dog
4692,cat
4693,deer
4694,airplane
4695,horse
4696,ship
4697,ship
4698,frog
4699,deer
4700,bird
4701,dog
4702,automobile
4703,dog
4704,frog
4705,dog
4706,horse
4707,frog
4708,frog
4709,dog
4710,frog
4711,ship
4712,ship
4713,cat
4714,dog
4715,cat
4716,automobile
4717,deer
4718,deer
4719,deer
4720,dog
4721,airplane
4722,dog
4723,cat
4724,bird
4725,bird
4726,cat
4727,deer
4728,horse
4729,horse
4730,bird
4731,horse
4732,truck
4733,automobile
4734,ship
4735,airplane
4736,automobile
4737,horse
4738,deer
4739,airplane
4740,deer
4741,cat
4742,cat
4743,cat
4744,ship
4745,horse
4746,ship
4747,frog
4748,automobile
4749,deer
4750,truck
4751,deer
4752,ship
4753,dog
4754,frog
4755,cat
4756,deer
4757,ship
4758,deer
4759,automobile
4760,horse
4761,airplane
4762,deer
4763,horse
4764,ship
4765,cat
4766,truck
4767,ship
4768,automobile
4769,automobile
4770,cat
4771,frog
4772,horse
4773,cat
4774,horse
4775,cat
4776,frog
4777,automobile
4778,ship
4779,truck
4780,dog
4781,bird
4782,ship
4783,truck
4784,deer
4785,automobile
4786,horse
4787,automobile
4788,ship
4789,ship
4790,cat
4791,cat
4792,cat
4793,truck
4794,horse
4795,automobile
4796,horse
4797,dog
4798,dog
4799,airplane
4800,bird
4801,horse
4802,deer
4803,dog
4804,frog
4805,ship
4806,deer
4807,deer
4808,frog
4809,horse
4810,dog
4811,deer
4812,horse
4813,frog
4814,airplane
4815,automobile
4816,truck
4817,bird
4818,frog
4819,horse
4820,automobile
4821,ship
4822,cat
4823,truck
4824,deer
4825,cat
4826,deer
4827,ship
4828,deer
4829,cat
4830,ship
4831,truck
4832,frog
4833,bird
4834,frog
4835,cat
4836,frog
4837,airplane
4838,ship
4839,cat
4840,cat
4841,deer
4842,truck
4843,horse
4844,truck
4845,dog
4846,horse
4847,automobile
4848,dog
4849,automobile
4850,horse
4851,ship
4852,ship
4853,frog
4854,frog
4855,cat
4856,airplane
4857,ship
4858,bird
4859,dog
4860,truck
4861,ship
4862,frog
4863,airplane
4864,truck
4865,ship
4866,dog
4867,dog
4868,airplane
4869,cat
4870,bird
4871,automobile
4872,cat
4873,automobile
4874,cat
4875,automobile
4876,ship
4877,airplane
4878,truck
4879,truck
4880,truck
4881,airplane
4882,dog
4883,cat
4884,dog
4885,horse
4886,automobile
4887,ship
4888,bird
4889,truck
4890,ship
4891,airplane
4892,frog
4893,horse
4894,automobile
4895,dog
4896,dog
4897,ship
4898,bird
4899,ship
4900,cat
4901,bird
4902,deer
4903,bird
4904,truck
4905,ship
4906,dog
4907,horse
4908,truck
4909,frog
4910,truck
4911,truck
4912,horse
4913,automobile
4914,bird
4915,ship
4916,ship
4917,truck
4918,cat
4919,automobile
4920,dog
4921,airplane
4922,cat
4923,frog
4924,ship
4925,bird
4926,truck
4927,frog
4928,frog
4929,frog
4930,airplane
4931,truck
4932,automobile
4933,automobile
4934,cat
4935,horse
4936,ship
4937,automobile
4938,cat
4939,horse
4940,cat
4941,deer
4942,truck
4943,horse
4944,dog
4945,truck
4946,deer
4947,airplane
4948,frog
4949,frog
4950,deer
4951,deer
4952,frog
4953,cat
4954,deer
4955,ship
4956,bird
4957,airplane
4958,ship
4959,automobile
4960,ship
4961,deer
4962,frog
4963,automobile
4964,dog
4965,dog
4966,frog
4967,ship
4968,ship
4969,bird
4970,cat
4971,truck
4972,bird
4973,automobile
4974,deer
4975,dog
4976,ship
4977,automobile
4978,horse
4979,cat
4980,dog
4981,horse
4982,cat
4983,dog
4984,deer
4985,ship
4986,horse
4987,frog
4988,frog
4989,automobile
4990,deer
4991,bird
4992,airplane
4993,automobile
4994,airplane
4995,ship
4996,frog
4997,airplane
4998,automobile
4999,automobile
